X,Y,Speed,Angle,Altitude,Satellites,Timestamp
860113949,273706550,16,206,569,14,1.7046E+12
860113300,273705200,8,194,569,14,1.7046E+12
860113316,273704766,10,182,568,14,1.7046E+12
860112950,273701849,12,194,570,14,1.7046E+12
860112583,273701216,13,219,570,14,1.7046E+12
860112333,273701000,13,231,570,14,1.7046E+12
860112033,273700833,13,247,569,13,1.7046E+12
860111616,273700749,13,263,569,13,1.7046E+12
860111183,273700766,14,274,570,13,1.7046E+12
860110266,273700950,14,292,573,14,1.7046E+12
860109283,273701183,19,279,575,14,1.7046E+12
860107966,273701099,24,257,577,14,1.7046E+12
860107233,273700866,27,244,578,14,1.7046E+12
860102316,273698983,32,255,585,16,1.7046E+12
860099466,273698616,35,269,590,15,1.7046E+12
860097533,273698933,35,283,593,15,1.7046E+12
860095516,273699616,36,300,599,15,1.7046E+12
860092783,273701383,34,311,605,14,1.7046E+12
860090666,273702966,31,301,608,15,1.7046E+12
860089933,273703233,30,287,608,15,1.7046E+12
860089200,273703350,27,272,609,14,1.7046E+12
860088500,273703166,24,246,609,15,1.7046E+12
860087950,273702716,26,223,610,14,1.7046E+12
860087600,273702233,24,211,610,14,1.7046E+12
860087283,273701183,23,201,612,14,1.7046E+12
860086250,273699316,29,218,614,13,1.7046E+12
860085083,273698216,32,232,614,13,1.7046E+12
860083566,273697333,33,244,614,13,1.7046E+12
860081416,273696283,30,232,614,14,1.7046E+12
860080583,273695550,20,238,613,13,1.7046E+12
860079933,273695300,14,266,612,12,1.7046E+12
860079500,273695416,17,285,612,13,1.7046E+12
860079116,273695616,19,296,611,14,1.7046E+12
860078583,273695949,22,309,611,14,1.7046E+12
860078116,273696466,27,321,612,14,1.7046E+12
860077233,273697900,33,334,611,14,1.7046E+12
860074983,273702033,33,319,616,14,1.7046E+12
860074333,273702566,31,303,618,13,1.7046E+12
860073550,273702850,29,289,618,15,1.7046E+12
860072650,273702999,31,276,619,16,1.7046E+12
860070833,273702983,32,265,620,15,1.7046E+12
860066150,273702233,32,255,622,15,1.7046E+12
860064416,273701516,33,240,624,15,1.7046E+12
860061900,273699716,37,229,627,14,1.7046E+12
860059433,273698100,37,241,629,13,1.7046E+12
860057833,273697400,36,251,629,14,1.7046E+12
860056133,273697200,30,271,629,12,1.7046E+12
860055316,273697283,30,281,631,13,1.7046E+12
860054550,273697583,31,293,631,13,1.7046E+12
860053916,273698133,32,306,632,14,1.7046E+12
860050750,273700116,35,293,635,14,1.7046E+12
860048999,273700666,30,282,635,14,1.7046E+12
860047350,273700800,29,267,634,14,1.7046E+12
860045766,273700350,29,246,633,15,1.7046E+12
860039333,273697716,35,261,625,14,1.7046E+12
860038283,273697683,36,272,623,15,1.7046E+12
860038283,273697683,36,272,623,15,1.7046E+12
860037283,273697916,35,287,622,14,1.7046E+12
860037283,273697916,35,287,622,14,1.7046E+12
860035533,273698833,39,298,623,14,1.7046E+12
860035533,273698833,39,298,623,14,1.7046E+12
860027616,273703250,41,320,616,13,1.7046E+12
860027616,273703250,41,320,616,13,1.7046E+12
860026633,273705133,40,332,616,14,1.7046E+12
860025566,273706583,39,318,617,15,1.7046E+12
860022283,273709150,37,308,613,15,1.7046E+12
860020450,273710133,39,294,612,15,1.7046E+12
860013533,273713066,46,308,610,14,1.7046E+12
860005833,273719366,43,317,597,14,1.7046E+12
860003166,273720916,37,297,595,14,1.7046E+12
860002150,273721133,35,285,595,14,1.7046E+12
860001066,273721216,37,274,594,13,1.7046E+12
859990116,273721266,29,269,581,15,1.7046E+12
859989299,273721116,29,257,580,15,1.7046E+12
859987616,273720483,32,244,577,16,1.7046E+12
859986116,273719533,35,227,576,16,1.7046E+12
859982349,273716183,27,215,566,16,1.7046E+12
859982083,273715550,25,200,564,16,1.7046E+12
859982099,273714783,27,182,563,18,1.7046E+12
859982266,273714016,30,167,561,18,1.7046E+12
859982983,273712500,32,157,559,17,1.7046E+12
859984999,273707466,21,177,553,17,1.7046E+12
859984950,273706933,19,195,552,18,1.7046E+12
859984533,273706666,18,234,551,17,1.7046E+12
859983966,273706616,17,260,550,18,1.7046E+12
859983316,273706883,20,289,550,18,1.7046E+12
859982683,273707366,24,309,550,18,1.7046E+12
859982216,273708150,30,328,550,18,1.7046E+12
859978366,273713933,32,340,549,18,1.7046E+12
859978216,273714833,32,353,547,18,1.7046E+12
859978350,273715733,34,8,545,17,1.7046E+12
859978716,273716500,34,22,543,17,1.7046E+12
859979250,273717250,34,33,541,17,1.7046E+12
859981050,273719100,28,44,538,16,1.7046E+12
859981933,273720133,20,33,536,16,1.7046E+12
859982466,273720700,10,50,534,16,1.7046E+12
859982683,273720850,10,60,534,16,1.7046E+12
859982933,273721066,12,45,534,16,1.7046E+12
859983083,273721400,12,18,533,16,1.7046E+12
859983050,273721716,13,342,533,16,1.7046E+12
859982850,273721933,12,320,532,16,1.7046E+12
859982566,273722100,12,290,532,16,1.7046E+12
859982183,273722083,13,258,532,16,1.7046E+12
859981750,273721933,16,242,531,16,1.7046E+12
859981350,273721633,19,229,531,17,1.7046E+12
859979366,273719749,29,223,527,17,1.7046E+12
859976166,273716299,39,217,519,16,1.7046E+12
859974700,273714366,41,205,516,16,1.7046E+12
859973016,273709916,30,184,511,16,1.7046E+12
859973150,273709183,29,169,511,17,1.7046E+12
859973533,273708483,32,150,509,16,1.7046E+12
859974133,273707850,33,137,508,16,1.7046E+12
859977733,273704550,36,157,506,17,1.7046E+12
859978066,273702900,26,164,505,17,1.7046E+12
859978149,273701866,20,179,506,17,1.7046E+12
859978066,273701366,21,192,506,16,1.7046E+12
859977849,273700833,22,206,506,17,1.7046E+12
859977283,273700449,22,227,505,16,1.7046E+12
859976533,273700316,24,254,505,16,1.7046E+12
859975600,273700400,28,275,504,16,1.7046E+12
859971616,273700816,36,264,503,17,1.7046E+12
859970450,273700683,37,254,500,17,1.7046E+12
859969533,273700383,39,244,500,18,1.7046E+12
859964516,273698533,36,256,498,18,1.7046E+12
859962983,273698016,27,239,498,18,1.7046E+12
859962400,273697583,25,229,498,18,1.7046E+12
859961633,273696666,21,206,498,18,1.7046E+12
859961500,273696133,21,192,498,17,1.7046E+12
859961016,273694466,23,203,497,18,1.7046E+12
859960416,273693516,18,217,497,18,1.7046E+12
859960066,273693166,17,229,498,18,1.7046E+12
859958366,273692166,27,237,497,18,1.7046E+12
859955016,273690449,37,237,496,18,1.7046E+12
859951449,273687666,47,228,492,17,1.7046E+12
859946583,273683483,49,217,485,16,1.7046E+12
859944916,273681850,47,228,483,16,1.7046E+12
859943649,273681183,46,238,482,16,1.7046E+12
859939716,273678866,33,233,477,15,1.7046E+12
859930833,273673300,39,237,473,17,1.7046E+12
859925100,273669833,42,223,473,16,1.7046E+12
859921566,273666933,42,236,473,14,1.7046E+12
859915166,273663716,44,247,470,12,1.7046E+12
859906999,273660400,46,235,463,11,1.7046E+12
859902266,273656466,42,212,458,12,1.7046E+12
859900450,273652700,43,200,454,12,1.7046E+12
859898350,273648833,42,211,452,12,1.7046E+12
859896783,273646066,42,196,450,12,1.7046E+12
859896200,273641916,39,186,445,12,1.7046E+12
859896283,273638933,42,174,448,12,1.7046E+12
859896833,273631733,35,184,446,11,1.7046E+12
859896883,273627383,35,171,446,9,1.7046E+12
859897183,273624566,38,182,445,10,1.7046E+12
859896866,273619033,24,180,441,10,1.7046E+12
859896850,273618216,10,178,440,10,1.7046E+12
859896916,273618016,8,155,440,10,1.7046E+12
859896999,273617850,8,145,440,10,1.7046E+12
859897016,273617650,8,162,440,10,1.7046E+12
859897083,273617200,10,147,441,11,1.7046E+12
859897516,273616000,11,160,446,12,1.7046E+12
859897600,273615216,11,175,450,12,1.7046E+12
859897516,273614683,10,185,452,12,1.7046E+12
859897299,273614183,10,197,454,13,1.7046E+12
859896749,273613116,6,177,460,13,1.7046E+12
859896666,273612716,6,190,461,13,1.7046E+12
859896383,273611550,8,200,464,13,1.7046E+12
859896333,273611100,9,187,465,13,1.7046E+12
859896116,273610616,11,208,466,13,1.7046E+12
859895900,273610366,13,222,466,13,1.7046E+12
859895116,273609383,16,205,467,13,1.7046E+12
859894716,273608366,24,192,468,13,1.7046E+12
859894200,273606033,35,190,470,13,1.7046E+12
859892166,273596916,43,187,474,12,1.7046E+12
859892300,273594566,45,174,474,14,1.7046E+12
859892383,273593500,45,164,474,14,1.7046E+12
859893133,273590166,46,179,475,13,1.7046E+12
859892700,273586716,45,192,474,14,1.7046E+12
859891550,273583533,40,204,473,13,1.7046E+12
859887149,273574816,41,204,474,14,1.7046E+12
859885549,273572500,39,215,475,14,1.7046E+12
859883216,273570033,38,227,479,12,1.7046E+12
859881716,273568833,32,237,480,13,1.7046E+12
859880216,273568416,25,247,481,13,1.7046E+12
859878883,273567833,28,237,482,13,1.7046E+12
859876466,273566649,38,241,482,13,1.7046E+12
859874483,273565600,43,229,481,13,1.7046E+12
859866216,273558950,38,232,473,14,1.7046E+12
859864033,273556933,34,216,470,14,1.7046E+12
859862349,273554400,39,205,469,14,1.7046E+12
859859133,273545333,42,198,469,13,1.7046E+12
859857849,273541649,28,188,471,13,1.7046E+12
859857483,273539166,28,200,469,14,1.7046E+12
859854366,273532616,38,202,469,14,1.7046E+12
859851099,273526883,24,206,469,14,1.7046E+12
859850716,273525966,22,191,468,12,1.7046E+12
859850750,273525450,26,178,469,12,1.7046E+12
859851083,273523900,36,174,469,13,1.7046E+12
859851650,273519983,41,164,467,12,1.7046E+12
859854333,273511200,45,165,464,12,1.7046E+12
859855350,273509250,45,151,462,13,1.7046E+12
859857633,273504816,46,169,457,14,1.7046E+12
859857800,273503683,47,179,457,14,1.7046E+12
859857299,273501166,48,191,455,13,1.7046E+12
859856683,273497883,40,181,453,13,1.7046E+12
859856433,273487916,36,182,461,14,1.7046E+12
859856733,273483483,35,171,464,15,1.7046E+12
859857133,273481716,35,159,466,16,1.7046E+12
859857583,273479583,22,175,472,17,1.7046E+12
859857500,273478883,8,167,474,16,1.7046E+12
859857533,273478650,8,156,473,17,1.7046E+12
859858016,273477783,19,165,474,16,1.7046E+12
859858066,273477283,21,178,474,15,1.7046E+12
859857766,273474733,27,191,475,16,1.7046E+12
859857500,273474099,26,204,475,17,1.7046E+12
859857116,273473550,25,215,475,17,1.7046E+12
859856366,273473150,29,239,476,16,1.7046E+12
859854750,273472633,31,250,477,17,1.7046E+12
859852150,273471650,33,240,480,17,1.7046E+12
859847366,273469433,32,224,483,14,1.7046E+12
859845366,273467049,27,208,484,13,1.7046E+12
859843766,273464349,31,218,486,13,1.7046E+12
859842366,273462433,27,204,488,13,1.7046E+12
859842216,273461816,25,190,489,13,1.7046E+12
859842316,273461200,25,172,489,13,1.7046E+12
859843000,273459850,30,157,490,12,1.7046E+12
859844033,273457283,13,170,490,9,1.7046E+12
859844099,273456733,11,182,491,13,1.7046E+12
859844016,273456416,13,194,491,13,1.7046E+12
859843783,273456050,15,204,492,11,1.7046E+12
859843350,273455566,20,219,492,13,1.7046E+12
859842550,273454533,23,203,493,14,1.7046E+12
859842333,273453883,24,190,494,14,1.7046E+12
859842433,273452633,27,172,495,14,1.7046E+12
859842933,273451366,26,152,496,12,1.7046E+12
859843683,273449616,25,171,499,16,1.7046E+12
859843583,273448949,26,192,499,15,1.7046E+12
859843249,273448349,25,207,500,16,1.7046E+12
859842700,273447883,25,223,501,15,1.7046E+12
859840983,273446300,29,213,503,16,1.7046E+12
859840583,273445583,30,202,504,15,1.7046E+12
859840283,273444066,30,187,506,15,1.7046E+12
859840200,273441783,31,177,508,14,1.7046E+12
859840366,273441050,30,167,509,15,1.7046E+12
859841000,273439633,29,152,511,15,1.7046E+12
859842049,273438466,29,137,513,15,1.7046E+12
859844733,273435850,22,157,519,13,1.7046E+12
859844966,273435300,20,173,519,13,1.7046E+12
859844933,273434800,18,186,520,14,1.7046E+12
859844616,273434449,15,210,522,13,1.7046E+12
859843883,273434233,19,248,525,14,1.7046E+12
859842850,273434116,26,263,527,14,1.7046E+12
859840216,273433516,27,240,531,14,1.7046E+12
859839700,273433050,24,230,531,14,1.7046E+12
859839583,273432366,24,194,532,14,1.7046E+12
859839616,273431616,27,179,533,15,1.7046E+12
859839849,273428483,33,193,535,13,1.7046E+12
859839116,273426883,32,207,537,14,1.7046E+12
859838600,273425383,31,189,538,14,1.7046E+12
859838633,273422866,35,177,539,15,1.7046E+12
859838816,273421033,37,165,540,15,1.7046E+12
859840166,273418066,39,155,538,15,1.7046E+12
859841083,273416533,41,143,536,16,1.7046E+12
859847333,273408816,32,151,527,15,1.7046E+12
859848100,273407100,17,159,527,15,1.7046E+12
859848183,273406650,5,151,530,15,1.7046E+12
859848216,273406633,0,151,530,16,1.7046E+12
859848450,273406283,10,137,530,16,1.7046E+12
859848699,273406116,11,127,530,16,1.7046E+12
859850050,273405250,21,128,530,15,1.7046E+12
859851783,273403866,32,131,528,15,1.7046E+12
859857550,273398783,42,131,521,16,1.7046E+12
859862900,273395083,32,129,515,16,1.7046E+12
859863633,273394483,31,144,513,16,1.7046E+12
859864033,273393700,33,162,512,16,1.7046E+12
859864533,273390283,34,175,511,15,1.7046E+12
859864333,273388483,36,190,510,15,1.7046E+12
859863683,273386683,32,205,508,15,1.7046E+12
859863083,273385033,19,173,507,15,1.7046E+12
859863366,273384683,17,144,506,15,1.7046E+12
859863766,273384450,16,125,505,15,1.7046E+12
859864450,273384600,19,87,505,15,1.7046E+12
859865066,273384883,22,64,505,15,1.7046E+12
859865650,273385483,25,38,504,15,1.7046E+12
859866066,273386183,29,25,504,15,1.7046E+12
859866366,273387016,32,12,503,15,1.7046E+12
859866416,273387950,35,1,502,15,1.7046E+12
859866766,273391233,41,16,497,15,1.7046E+12
859867249,273392033,40,26,497,15,1.7046E+12
859868333,273394033,39,16,495,15,1.7046E+12
859868516,273394933,40,6,495,15,1.7046E+12
859868233,273396916,40,354,494,15,1.7046E+12
859867966,273397983,39,342,492,16,1.7046E+12
859867400,273398916,39,330,491,16,1.7046E+12
859866266,273400950,32,347,492,16,1.7046E+12
859866166,273401883,34,358,493,16,1.7046E+12
859866066,273407783,24,20,493,15,1.7046E+12
859866500,273408216,24,45,494,15,1.7046E+12
859867100,273408266,20,78,494,15,1.7046E+12
859867633,273407933,20,103,492,15,1.7046E+12
859868066,273407366,22,131,491,14,1.7046E+12
859868383,273406600,27,152,490,15,1.7046E+12
859870050,273403266,37,149,489,15,1.7046E+12
859871183,273401566,40,136,491,15,1.7046E+12
859874499,273398566,37,155,489,14,1.7046E+12
859874983,273397066,36,133,491,15,1.7046E+12
859875883,273396683,37,123,491,15,1.7046E+12
859879633,273395350,45,113,488,15,1.7046E+12
859889300,273391849,44,120,484,16,1.7046E+12
859891066,273390049,41,131,483,16,1.7046E+12
859893016,273389066,35,116,483,16,1.7046E+12
859894166,273388800,34,104,483,16,1.7046E+12
859895016,273388766,34,93,485,16,1.7046E+12
859896033,273388883,34,83,486,16,1.7046E+12
859897933,273389350,35,67,487,16,1.7046E+12
859902999,273391149,43,80,484,16,1.7046E+12
859905383,273390816,44,100,483,13,1.7046E+12
859906500,273390100,46,110,482,13,1.7046E+12
859914733,273386850,38,97,468,13,1.7046E+12
859917650,273386700,43,80,466,12,1.7046E+12
859924466,273388400,49,90,464,11,1.7046E+12
859932383,273387866,39,94,460,11,1.7046E+12
859936200,273387416,28,112,457,11,1.7046E+12
859936783,273387050,24,128,456,11,1.7046E+12
859937166,273386583,24,149,456,11,1.7046E+12
859937649,273385466,24,163,455,11,1.7046E+12
859937666,273384733,29,176,454,11,1.7046E+12
859937466,273375683,35,182,458,15,1.7046E+12
859936283,273371733,41,192,459,14,1.7046E+12
859934383,273362183,44,188,468,16,1.7046E+12
859933383,273356166,34,184,478,16,1.7046E+12
859933033,273352033,21,172,480,16,1.7046E+12
859933216,273351599,15,151,481,16,1.7046E+12
859933483,273351350,13,124,481,16,1.7046E+12
859933900,273351266,13,106,481,16,1.7046E+12
859935550,273351066,23,103,483,16,1.7046E+12
859943016,273350000,10,121,492,15,1.7046E+12
859943033,273349800,0,121,491,15,1.7046E+12
859943050,273349783,0,121,491,15,1.7046E+12
859943050,273349783,0,121,491,14,1.7046E+12
859943333,273349350,7,152,488,16,1.7046E+12
859943933,273348683,6,173,487,16,1.7046E+12
859944050,273348300,6,189,487,14,1.7046E+12
859943683,273347950,8,249,486,15,1.7046E+12
859943316,273347950,10,272,486,14,1.7046E+12
859941066,273348200,6,286,486,15,1.7046E+12
859940416,273348333,16,281,487,15,1.7046E+12
859938466,273348600,30,285,487,16,1.7046E+12
859934050,273349300,40,269,485,16,1.7046E+12
859931866,273348916,41,259,485,16,1.7046E+12
859921083,273346333,38,253,485,16,1.7046E+12
859915366,273345083,33,268,480,15,1.7046E+12
859913683,273345266,27,279,478,15,1.7046E+12
859911783,273345750,20,294,476,15,1.7046E+12
859911316,273346033,19,305,475,15,1.7046E+12
859911000,273346399,17,320,475,15,1.7046E+12
859910833,273346816,15,338,476,14,1.7046E+12
859910799,273347250,14,359,476,15,1.7046E+12
859910883,273347633,15,12,475,15,1.7046E+12
859910983,273348500,18,354,473,16,1.7046E+12
859910750,273349433,19,340,472,16,1.7046E+12
859910300,273350583,9,339,471,16,1.7046E+12
859909466,273352683,17,327,466,16,1.7046E+12
859908533,273353650,15,311,465,16,1.7046E+12
859908166,273353800,14,293,464,16,1.7046E+12
859905800,273354799,18,307,459,16,1.7046E+12
859904616,273355766,14,320,458,15,1.7046E+12
859904016,273356450,7,309,457,16,1.7046E+12
859903299,273356716,9,289,457,15,1.7046E+12
859902233,273357100,12,301,458,16,1.7046E+12
859901783,273357333,0,305,457,16,1.7046E+12
859901766,273357350,0,305,457,16,1.7046E+12
859901766,273357350,0,305,457,16,1.7046E+12
859900800,273357966,7,286,459,16,1.7046E+12
859900266,273358083,7,299,460,16,1.7046E+12
859899883,273358383,10,315,460,16,1.7046E+12
859898933,273359183,13,298,460,16,1.7046E+12
859898566,273359266,13,278,461,16,1.7046E+12
859898249,273359300,12,266,461,16,1.7046E+12
859897916,273359183,13,247,461,16,1.7046E+12
859897549,273358950,15,234,461,16,1.7046E+12
859892983,273355766,9,244,461,15,1.7046E+12
859892583,273355600,7,256,460,16,1.7046E+12
859891633,273355266,15,239,460,15,1.7046E+12
859890800,273354650,19,226,459,15,1.7046E+12
859889600,273353683,5,227,460,15,1.7046E+12
859888800,273353033,16,223,459,15,1.7046E+12
859887449,273352033,22,237,460,15,1.7046E+12
859886883,273351783,23,249,460,15,1.7046E+12
859886283,273351666,20,260,460,15,1.7046E+12
859880099,273350783,30,254,460,16,1.7046E+12
859874199,273349066,18,245,465,15,1.7046E+12
859871766,273347883,28,252,469,14,1.7046E+12
859869933,273347650,36,267,470,15,1.7046E+12
859864950,273347850,46,270,469,15,1.7046E+12
859854550,273348833,55,273,470,15,1.7046E+12
859844150,273348766,47,265,472,15,1.7046E+12
859840383,273348950,46,278,471,15,1.7046E+12
859838099,273349566,43,294,474,15,1.7046E+12
859835250,273350950,36,304,476,14,1.7046E+12
859830183,273354300,37,287,470,16,1.7046E+12
859819983,273357000,43,289,463,16,1.7046E+12
859814050,273358566,35,278,465,16,1.7046E+12
859812283,273358950,33,290,464,16,1.7046E+12
859811516,273359366,34,302,464,16,1.7046E+12
859810916,273360016,35,319,463,16,1.7046E+12
859808800,273363500,42,329,464,16,1.7046E+12
859804266,273372383,48,338,466,16,1.7046E+12
859802266,273377683,54,352,467,16,1.7046E+12
859800783,273387300,51,347,468,16,1.7046E+12
859799883,273390350,36,347,471,15,1.7046E+12
859799800,273391583,25,359,471,15,1.7046E+12
859799899,273392466,12,9,471,15,1.7046E+12
859800150,273393283,9,23,472,15,1.7046E+12
859801116,273394800,11,33,472,15,1.7046E+12
859802233,273396566,18,21,473,16,1.7046E+12
859802649,273397900,32,10,474,16,1.7046E+12
859802750,273400283,43,4,472,16,1.7046E+12
859803416,273404266,33,9,475,15,1.7046E+12
859805150,273409700,43,13,472,15,1.7046E+12
859807100,273419816,52,2,471,15,1.7046E+12
859806550,273423333,46,347,471,14,1.7046E+12
859806216,273425383,41,359,471,14,1.7046E+12
859806466,273426383,41,9,470,14,1.7046E+12
